Algorithm,Allocation,Processes,MessageSize,Latency
binary_tree,core,29,512,3.40
binary_tree,core,29,1024,4.16
binary_tree,core,29,2048,5.46
binary_tree,core,29,4096,7.81
binary_tree,core,29,8192,11.99
binary_tree,core,29,16384,25.72
binary_tree,core,29,32768,40.41
binary_tree,core,29,65536,66.45
binary_tree,core,29,131072,122.23
binary_tree,core,29,262144,228.34
binary_tree,core,29,524288,435.53
binary_tree,core,29,1048576,811.45
binary_tree,core,30,1,1.83
binary_tree,core,30,2,1.82
binary_tree,core,30,4,1.82
binary_tree,core,30,8,1.80
binary_tree,core,30,16,1.80
binary_tree,core,30,32,2.19
binary_tree,core,30,64,2.26
binary_tree,core,30,128,3.16
binary_tree,core,30,256,3.26
binary_tree,core,30,512,3.46
binary_tree,core,30,1024,4.24
binary_tree,core,30,2048,5.60
binary_tree,core,30,4096,8.01
binary_tree,core,30,8192,12.38
binary_tree,core,30,16384,24.79
binary_tree,core,30,32768,41.45
binary_tree,core,30,65536,68.49
binary_tree,core,30,131072,124.82
binary_tree,core,30,262144,235.19
binary_tree,core,30,524288,455.62
binary_tree,core,30,1048576,865.16
binary_tree,core,31,1,1.80
binary_tree,core,31,2,1.80
binary_tree,core,31,4,1.85
binary_tree,core,31,8,1.80
binary_tree,core,31,16,1.79
binary_tree,core,31,32,2.23
binary_tree,core,31,64,2.31
binary_tree,core,31,128,3.32
binary_tree,core,31,256,3.30
binary_tree,core,31,512,3.52
binary_tree,core,31,1024,4.33
binary_tree,core,31,2048,5.74
binary_tree,core,31,4096,7.99
binary_tree,core,31,8192,12.39
binary_tree,core,31,16384,25.59
binary_tree,core,31,32768,43.93
binary_tree,core,31,65536,69.98
binary_tree,core,31,131072,131.94
binary_tree,core,31,262144,250.79
binary_tree,core,31,524288,483.02
binary_tree,core,31,1048576,918.88
binary_tree,core,32,1,2.43
binary_tree,core,32,2,2.42
binary_tree,core,32,4,2.42
binary_tree,core,32,8,2.42
binary_tree,core,32,16,2.41
binary_tree,core,32,32,2.81
binary_tree,core,32,64,2.93
binary_tree,core,32,128,3.96
binary_tree,core,32,256,4.17
binary_tree,core,32,512,4.78
binary_tree,core,32,1024,5.18
binary_tree,core,32,2048,6.63
binary_tree,core,32,4096,9.13
binary_tree,core,32,8192,13.54
binary_tree,core,32,16384,26.86
binary_tree,core,32,32768,41.38
binary_tree,core,32,65536,71.64
binary_tree,core,32,131072,136.45
binary_tree,core,32,262144,260.08
binary_tree,core,32,524288,498.71
binary_tree,core,32,1048576,962.86
binary_tree,core,33,1,3.96
binary_tree,core,33,2,3.93
binary_tree,core,33,4,3.93
binary_tree,core,33,8,3.94
binary_tree,core,33,16,3.90
binary_tree,core,33,32,4.41
binary_tree,core,33,64,4.25
binary_tree,core,33,128,5.46
binary_tree,core,33,256,5.68
binary_tree,core,33,512,5.94
binary_tree,core,33,1024,6.68
binary_tree,core,33,2048,8.07
binary_tree,core,33,4096,12.92
binary_tree,core,33,8192,15.00
binary_tree,core,33,16384,28.34
binary_tree,core,33,32768,42.98
binary_tree,core,33,65536,73.73
binary_tree,core,33,131072,142.17
binary_tree,core,33,262144,272.89
binary_tree,core,33,524288,520.90
binary_tree,core,33,1048576,1010.17
