Algorithm, Allocation, Processes, MessageSize, Latency
binary_tree,core,37,2,3.68
binary_tree,core,37,4,3.93
binary_tree,core,37,8,3.63
binary_tree,core,37,16,3.66
binary_tree,core,37,32,4.08
binary_tree,core,37,64,3.87
binary_tree,core,37,128,5.11
binary_tree,core,37,256,5.29
binary_tree,core,37,512,5.52
binary_tree,core,37,1024,6.25
binary_tree,core,37,2048,7.75
binary_tree,core,37,4096,10.51
binary_tree,core,37,8192,15.16
binary_tree,core,37,16384,34.33
binary_tree,core,37,32768,47.09
binary_tree,core,37,65536,83.12
binary_tree,core,37,131072,179.12
binary_tree,core,37,262144,345.23
binary_tree,core,37,524288,684.67
binary_tree,core,37,1048576,1342.92
binary_tree,core,38,1,3.58
binary_tree,core,38,2,3.63
binary_tree,core,38,4,3.57
binary_tree,core,38,8,3.61
binary_tree,core,38,16,3.56
binary_tree,core,38,32,3.99
binary_tree,core,38,64,3.86
binary_tree,core,38,128,5.02
binary_tree,core,38,256,5.17
binary_tree,core,38,512,5.42
binary_tree,core,38,1024,6.23
binary_tree,core,38,2048,7.77
binary_tree,core,38,4096,10.54
binary_tree,core,38,8192,15.54
binary_tree,core,38,16384,32.60
binary_tree,core,38,32768,48.51
binary_tree,core,38,65536,85.84
binary_tree,core,38,131072,190.60
binary_tree,core,38,262144,367.49
binary_tree,core,38,524288,732.01
binary_tree,core,38,1048576,1405.91
binary_tree,core,39,1,3.61
binary_tree,core,39,2,3.74
binary_tree,core,39,4,3.59
binary_tree,core,39,8,3.61
binary_tree,core,39,16,3.59
binary_tree,core,39,32,3.98
binary_tree,core,39,64,3.87
binary_tree,core,39,128,4.88
binary_tree,core,39,256,5.08
binary_tree,core,39,512,5.26
binary_tree,core,39,1024,6.19
binary_tree,core,39,2048,7.78
binary_tree,core,39,4096,10.51
binary_tree,core,39,8192,16.42
binary_tree,core,39,16384,31.80
binary_tree,core,39,32768,50.03
binary_tree,core,39,65536,89.15
binary_tree,core,39,131072,202.96
binary_tree,core,39,262144,392.66
binary_tree,core,39,524288,781.39
binary_tree,core,39,1048576,1515.28
binary_tree,core,40,1,3.68
binary_tree,core,40,2,3.67
binary_tree,core,40,4,3.56
binary_tree,core,40,8,3.61
binary_tree,core,40,16,3.53
binary_tree,core,40,32,3.91
binary_tree,core,40,64,3.83
binary_tree,core,40,128,4.88
binary_tree,core,40,256,5.04
binary_tree,core,40,512,5.28
binary_tree,core,40,1024,6.24
binary_tree,core,40,2048,7.84
binary_tree,core,40,4096,10.73
binary_tree,core,40,8192,17.44
binary_tree,core,40,16384,31.98
binary_tree,core,40,32768,53.63
binary_tree,core,40,65536,91.94
binary_tree,core,40,131072,213.65
binary_tree,core,40,262144,414.67
binary_tree,core,40,524288,817.80
binary_tree,core,40,1048576,1572.59
binary_tree,core,41,1,3.39
binary_tree,core,41,2,3.43
binary_tree,core,41,4,3.39
binary_tree,core,41,8,3.36
binary_tree,core,41,16,3.36
binary_tree,core,41,32,3.77
binary_tree,core,41,64,3.86
binary_tree,core,41,128,4.84
binary_tree,core,41,256,5.06
binary_tree,core,41,512,5.29
binary_tree,core,41,1024,6.24
binary_tree,core,41,2048,7.80
binary_tree,core,41,4096,10.85
binary_tree,core,41,8192,19.54
binary_tree,core,41,16384,32.46
binary_tree,core,41,32768,51.97
binary_tree,core,41,65536,93.33
binary_tree,core,41,131072,215.49
binary_tree,core,41,262144,415.71
