Algorithm,Allocation,Processes,MessageSize,Latency
default,core,23,4,1.91
default,core,23,8,1.87
default,core,23,16,1.84
default,core,23,32,2.09
default,core,23,64,2.02
default,core,23,128,3.17
default,core,23,256,3.23
default,core,23,512,3.41
default,core,23,1024,4.29
default,core,23,2048,5.29
default,core,23,4096,6.71
default,core,23,8192,9.92
default,core,23,16384,23.78
default,core,23,32768,45.79
default,core,23,65536,79.76
default,core,23,131072,157.72
default,core,23,262144,307.71
default,core,23,524288,591.62
default,core,23,1048576,858.90
default,core,24,1,1.63
default,core,24,2,1.88
default,core,24,4,1.81
default,core,24,8,1.77
default,core,24,16,1.75
default,core,24,32,2.04
default,core,24,64,2.00
default,core,24,128,3.13
default,core,24,256,3.19
default,core,24,512,3.37
default,core,24,1024,4.15
default,core,24,2048,5.27
default,core,24,4096,6.96
default,core,24,8192,10.31
default,core,24,16384,24.37
default,core,24,32768,43.69
default,core,24,65536,82.10
default,core,24,131072,160.67
default,core,24,262144,313.26
default,core,24,524288,592.25
default,core,24,1048576,902.52
default,core,25,1,1.49
default,core,25,2,1.55
default,core,25,4,1.52
default,core,25,8,1.53
default,core,25,16,1.51
default,core,25,32,1.87
default,core,25,64,1.81
default,core,25,128,2.80
default,core,25,256,2.82
default,core,25,512,3.04
default,core,25,1024,3.97
default,core,25,2048,5.17
default,core,25,4096,6.92
default,core,25,8192,10.33
default,core,25,16384,23.98
default,core,25,32768,45.23
default,core,25,65536,80.86
default,core,25,131072,159.80
default,core,25,262144,309.04
default,core,25,524288,590.61
default,core,25,1048576,838.79
default,core,26,1,1.64
default,core,26,2,1.54
default,core,26,4,1.52
default,core,26,8,1.45
default,core,26,16,1.51
default,core,26,32,1.77
default,core,26,64,1.83
default,core,26,128,2.61
default,core,26,256,2.74
default,core,26,512,2.93
default,core,26,1024,3.74
default,core,26,2048,4.93
default,core,26,4096,6.87
default,core,26,8192,10.42
default,core,26,16384,24.29
default,core,26,32768,46.89
default,core,26,65536,81.06
default,core,26,131072,156.26
default,core,26,262144,304.81
default,core,26,524288,580.21
default,core,26,1048576,816.03
default,core,27,1,1.37
default,core,27,2,1.41
default,core,27,4,1.40
default,core,27,8,1.42
default,core,27,16,1.44
default,core,27,32,1.76
default,core,27,64,1.76
default,core,27,128,2.55
default,core,27,256,2.68
